split,batch_idx,shard_file,n,feature_dim,elapsed_batch_sec
train,2699,train_features_002699.pt,8,1024,0.0852973461151123
train,2700,train_features_002700.pt,8,1024,0.11556339263916016
train,2701,train_features_002701.pt,8,1024,0.14003682136535645
train,2702,train_features_002702.pt,8,1024,0.09016108512878418
train,2703,train_features_002703.pt,8,1024,0.0850992202758789
train,2704,train_features_002704.pt,8,1024,0.09089255332946777
train,2705,train_features_002705.pt,8,1024,0.08558034896850586
train,2706,train_features_002706.pt,8,1024,0.1295316219329834
train,2707,train_features_002707.pt,8,1024,0.13023972511291504
train,2708,train_features_002708.pt,8,1024,0.09044241905212402
train,2709,train_features_002709.pt,8,1024,0.11689496040344238
train,2710,train_features_002710.pt,8,1024,0.11161565780639648
train,2711,train_features_002711.pt,8,1024,0.09900045394897461
train,2712,train_features_002712.pt,8,1024,0.09505200386047363
train,2713,train_features_002713.pt,8,1024,0.11264371871948242
train,2714,train_features_002714.pt,8,1024,0.10057258605957031
train,2715,train_features_002715.pt,8,1024,0.09396982192993164
train,2716,train_features_002716.pt,8,1024,0.09437346458435059
train,2717,train_features_002717.pt,8,1024,0.08562612533569336
train,2718,train_features_002718.pt,8,1024,0.14881300926208496
train,2719,train_features_002719.pt,8,1024,0.08567452430725098
train,2720,train_features_002720.pt,8,1024,0.090789794921875
train,2721,train_features_002721.pt,8,1024,0.09432554244995117
train,2722,train_features_002722.pt,8,1024,0.09048151969909668
train,2723,train_features_002723.pt,8,1024,0.08670186996459961
train,2724,train_features_002724.pt,8,1024,0.1312394142150879
train,2725,train_features_002725.pt,8,1024,0.0853581428527832
train,2726,train_features_002726.pt,8,1024,0.12509870529174805
train,2727,train_features_002727.pt,8,1024,0.0857534408569336
train,2728,train_features_002728.pt,8,1024,0.09041261672973633
train,2729,train_features_002729.pt,8,1024,0.12137055397033691
train,2730,train_features_002730.pt,8,1024,0.08869290351867676
train,2731,train_features_002731.pt,8,1024,0.08619499206542969
train,2732,train_features_002732.pt,8,1024,0.08885884284973145
train,2733,train_features_002733.pt,8,1024,0.08897948265075684
train,2734,train_features_002734.pt,8,1024,0.08858299255371094
train,2735,train_features_002735.pt,8,1024,0.1156167984008789
train,2736,train_features_002736.pt,8,1024,0.08887743949890137
train,2737,train_features_002737.pt,8,1024,0.09904718399047852
train,2738,train_features_002738.pt,8,1024,0.09493899345397949
train,2739,train_features_002739.pt,8,1024,0.0857083797454834
train,2740,train_features_002740.pt,8,1024,0.08857369422912598
train,2741,train_features_002741.pt,8,1024,0.08532571792602539
train,2742,train_features_002742.pt,8,1024,0.14951753616333008
train,2743,train_features_002743.pt,8,1024,0.10793709754943848
train,2744,train_features_002744.pt,8,1024,0.12952065467834473
train,2745,train_features_002745.pt,8,1024,0.12420248985290527
train,2746,train_features_002746.pt,8,1024,0.12239861488342285
train,2747,train_features_002747.pt,8,1024,0.09131479263305664
train,2748,train_features_002748.pt,8,1024,0.12013840675354004
train,2749,train_features_002749.pt,8,1024,0.12643790245056152
train,2750,train_features_002750.pt,8,1024,0.088531494140625
train,2751,train_features_002751.pt,8,1024,0.12377500534057617
train,2752,train_features_002752.pt,8,1024,0.11518526077270508
train,2753,train_features_002753.pt,8,1024,0.08586597442626953
train,2754,train_features_002754.pt,8,1024,0.09237289428710938
train,2755,train_features_002755.pt,8,1024,0.09431171417236328
train,2756,train_features_002756.pt,8,1024,0.09025788307189941
train,2757,train_features_002757.pt,8,1024,0.08544421195983887
train,2758,train_features_002758.pt,8,1024,0.0904238224029541
train,2759,train_features_002759.pt,8,1024,0.09326815605163574
train,2760,train_features_002760.pt,8,1024,0.09012269973754883
train,2761,train_features_002761.pt,8,1024,0.08574771881103516
train,2762,train_features_002762.pt,8,1024,0.08798933029174805
train,2763,train_features_002763.pt,8,1024,0.1430652141571045
train,2764,train_features_002764.pt,8,1024,0.11921858787536621
train,2765,train_features_002765.pt,8,1024,0.09157395362854004
train,2766,train_features_002766.pt,8,1024,0.0884251594543457
train,2767,train_features_002767.pt,8,1024,0.08516955375671387
train,2768,train_features_002768.pt,8,1024,0.08917403221130371
train,2769,train_features_002769.pt,8,1024,0.0860443115234375
train,2770,train_features_002770.pt,8,1024,0.08903193473815918
train,2771,train_features_002771.pt,8,1024,0.08803343772888184
train,2772,train_features_002772.pt,8,1024,0.08793783187866211
train,2773,train_features_002773.pt,8,1024,0.08562850952148438
train,2774,train_features_002774.pt,8,1024,0.08813333511352539
train,2775,train_features_002775.pt,8,1024,0.12263298034667969
train,2776,train_features_002776.pt,8,1024,0.08812499046325684
train,2777,train_features_002777.pt,8,1024,0.13701891899108887
train,2778,train_features_002778.pt,8,1024,0.08858513832092285
train,2779,train_features_002779.pt,8,1024,0.09718441963195801
train,2780,train_features_002780.pt,8,1024,0.08841419219970703
train,2781,train_features_002781.pt,8,1024,0.15017437934875488
train,2782,train_features_002782.pt,8,1024,0.12880873680114746
train,2783,train_features_002783.pt,8,1024,0.0861053466796875
train,2784,train_features_002784.pt,8,1024,0.08866524696350098
train,2785,train_features_002785.pt,8,1024,0.08658790588378906
train,2786,train_features_002786.pt,8,1024,0.08823680877685547
train,2787,train_features_002787.pt,8,1024,0.08609485626220703
train,2788,train_features_002788.pt,8,1024,0.08878064155578613
train,2789,train_features_002789.pt,8,1024,0.09151339530944824
train,2790,train_features_002790.pt,8,1024,0.09191513061523438
train,2791,train_features_002791.pt,8,1024,0.08600425720214844
train,2792,train_features_002792.pt,8,1024,0.0881645679473877
train,2793,train_features_002793.pt,8,1024,0.0856637954711914
train,2794,train_features_002794.pt,8,1024,0.08829665184020996
train,2795,train_features_002795.pt,8,1024,0.11722874641418457
train,2796,train_features_002796.pt,8,1024,0.08827424049377441
train,2797,train_features_002797.pt,8,1024,0.08617854118347168
train,2798,train_features_002798.pt,8,1024,0.08884572982788086
train,2799,train_features_002799.pt,8,1024,0.08699274063110352
train,2800,train_features_002800.pt,8,1024,0.08848333358764648
train,2801,train_features_002801.pt,8,1024,0.08532977104187012
train,2802,train_features_002802.pt,8,1024,0.08853626251220703
train,2803,train_features_002803.pt,8,1024,0.08631443977355957
train,2804,train_features_002804.pt,8,1024,0.08803868293762207
train,2805,train_features_002805.pt,8,1024,0.0857234001159668
train,2806,train_features_002806.pt,8,1024,0.13500571250915527
train,2807,train_features_002807.pt,8,1024,0.08822965621948242
train,2808,train_features_002808.pt,8,1024,0.14246821403503418
train,2809,train_features_002809.pt,8,1024,0.08556604385375977
train,2810,train_features_002810.pt,8,1024,0.12792682647705078
train,2811,train_features_002811.pt,8,1024,0.12404298782348633
train,2812,train_features_002812.pt,8,1024,0.08791851997375488
train,2813,train_features_002813.pt,8,1024,0.1021108627319336
train,2814,train_features_002814.pt,8,1024,0.13831019401550293
train,2815,train_features_002815.pt,8,1024,0.08529806137084961
train,2816,train_features_002816.pt,8,1024,0.09121561050415039
train,2817,train_features_002817.pt,8,1024,0.09474372863769531
train,2818,train_features_002818.pt,8,1024,0.08966875076293945
train,2819,train_features_002819.pt,8,1024,0.08535146713256836
train,2820,train_features_002820.pt,8,1024,0.09211897850036621
train,2821,train_features_002821.pt,8,1024,0.08454680442810059
train,2822,train_features_002822.pt,8,1024,0.09523797035217285
train,2823,train_features_002823.pt,8,1024,0.08503246307373047
train,2824,train_features_002824.pt,8,1024,0.08837056159973145
train,2825,train_features_002825.pt,8,1024,0.10183072090148926
train,2826,train_features_002826.pt,8,1024,0.09445476531982422
train,2827,train_features_002827.pt,8,1024,0.12625622749328613
train,2828,train_features_002828.pt,8,1024,0.08829116821289062
train,2829,train_features_002829.pt,8,1024,0.08940434455871582
train,2830,train_features_002830.pt,8,1024,0.08763742446899414
train,2831,train_features_002831.pt,8,1024,0.09175419807434082
train,2832,train_features_002832.pt,8,1024,0.08825421333312988
train,2833,train_features_002833.pt,8,1024,0.09723401069641113
train,2834,train_features_002834.pt,8,1024,0.11994242668151855
train,2835,train_features_002835.pt,8,1024,0.08853816986083984
train,2836,train_features_002836.pt,8,1024,0.08831024169921875
train,2837,train_features_002837.pt,8,1024,0.08653545379638672
train,2838,train_features_002838.pt,8,1024,0.08824801445007324
train,2839,train_features_002839.pt,8,1024,0.09240961074829102
train,2840,train_features_002840.pt,8,1024,0.08997344970703125
train,2841,train_features_002841.pt,8,1024,0.13881707191467285
train,2842,train_features_002842.pt,8,1024,0.13989710807800293
train,2843,train_features_002843.pt,8,1024,0.09291529655456543
train,2844,train_features_002844.pt,8,1024,0.09063720703125
train,2845,train_features_002845.pt,8,1024,0.13606786727905273
train,2846,train_features_002846.pt,8,1024,0.09042882919311523
train,2847,train_features_002847.pt,8,1024,0.09172773361206055
train,2848,train_features_002848.pt,8,1024,0.09743905067443848
train,2849,train_features_002849.pt,8,1024,0.08544635772705078
train,2850,train_features_002850.pt,8,1024,0.08821535110473633
train,2851,train_features_002851.pt,8,1024,0.08546257019042969
train,2852,train_features_002852.pt,8,1024,0.13170242309570312
train,2853,train_features_002853.pt,8,1024,0.11386752128601074
train,2854,train_features_002854.pt,8,1024,0.0893392562866211
train,2855,train_features_002855.pt,8,1024,0.09310197830200195
train,2856,train_features_002856.pt,8,1024,0.09072208404541016
train,2857,train_features_002857.pt,8,1024,0.11306500434875488
train,2858,train_features_002858.pt,8,1024,0.08778691291809082
train,2859,train_features_002859.pt,8,1024,0.0859684944152832
train,2860,train_features_002860.pt,8,1024,0.10045194625854492
train,2861,train_features_002861.pt,8,1024,0.08573269844055176
train,2862,train_features_002862.pt,8,1024,0.11927175521850586
train,2863,train_features_002863.pt,8,1024,0.1459639072418213
train,2864,train_features_002864.pt,8,1024,0.10072135925292969
train,2865,train_features_002865.pt,8,1024,0.09358358383178711
train,2866,train_features_002866.pt,8,1024,0.0893857479095459
train,2867,train_features_002867.pt,8,1024,0.08868288993835449
train,2868,train_features_002868.pt,8,1024,0.09408760070800781
train,2869,train_features_002869.pt,8,1024,0.08665966987609863
train,2870,train_features_002870.pt,8,1024,0.0888516902923584
train,2871,train_features_002871.pt,8,1024,0.12006711959838867
train,2872,train_features_002872.pt,8,1024,0.09381580352783203
train,2873,train_features_002873.pt,8,1024,0.09438586235046387
train,2874,train_features_002874.pt,8,1024,0.13559770584106445
train,2875,train_features_002875.pt,8,1024,0.08713674545288086
train,2876,train_features_002876.pt,8,1024,0.08893537521362305
train,2877,train_features_002877.pt,8,1024,0.12275910377502441
train,2878,train_features_002878.pt,8,1024,0.08831405639648438
train,2879,train_features_002879.pt,8,1024,0.08606433868408203
train,2880,train_features_002880.pt,8,1024,0.08900332450866699
train,2881,train_features_002881.pt,8,1024,0.08536219596862793
train,2882,train_features_002882.pt,8,1024,0.1252753734588623
train,2883,train_features_002883.pt,8,1024,0.09075593948364258
train,2884,train_features_002884.pt,8,1024,0.09021663665771484
train,2885,train_features_002885.pt,8,1024,0.14160966873168945
train,2886,train_features_002886.pt,8,1024,0.0899498462677002
train,2887,train_features_002887.pt,8,1024,0.09301280975341797
train,2888,train_features_002888.pt,8,1024,0.130049467086792
train,2889,train_features_002889.pt,8,1024,0.08528995513916016
train,2890,train_features_002890.pt,8,1024,0.08812594413757324
train,2891,train_features_002891.pt,8,1024,0.08512067794799805
train,2892,train_features_002892.pt,8,1024,0.09060263633728027
train,2893,train_features_002893.pt,8,1024,0.09250235557556152
train,2894,train_features_002894.pt,8,1024,0.12191390991210938
train,2895,train_features_002895.pt,8,1024,0.08542180061340332
train,2896,train_features_002896.pt,8,1024,0.09045577049255371
train,2897,train_features_002897.pt,8,1024,0.12317967414855957
train,2898,train_features_002898.pt,8,1024,0.14080429077148438
train,2899,train_features_002899.pt,8,1024,0.0869448184967041
train,2900,train_features_002900.pt,8,1024,0.08806443214416504
train,2901,train_features_002901.pt,8,1024,0.08562493324279785
train,2902,train_features_002902.pt,8,1024,0.1187276840209961
train,2903,train_features_002903.pt,8,1024,0.08607196807861328
train,2904,train_features_002904.pt,8,1024,0.08979249000549316
train,2905,train_features_002905.pt,8,1024,0.08541035652160645
train,2906,train_features_002906.pt,8,1024,0.09523940086364746
train,2907,train_features_002907.pt,8,1024,0.0866537094116211
train,2908,train_features_002908.pt,8,1024,0.090728759765625
train,2909,train_features_002909.pt,8,1024,0.11854791641235352
train,2910,train_features_002910.pt,8,1024,0.09802126884460449
train,2911,train_features_002911.pt,8,1024,0.1488051414489746
train,2912,train_features_002912.pt,8,1024,0.09076714515686035
train,2913,train_features_002913.pt,8,1024,0.09318208694458008
train,2914,train_features_002914.pt,8,1024,0.09034967422485352
train,2915,train_features_002915.pt,8,1024,0.1281423568725586
train,2916,train_features_002916.pt,8,1024,0.0942997932434082
train,2917,train_features_002917.pt,8,1024,0.08721518516540527
train,2918,train_features_002918.pt,8,1024,0.08829593658447266
train,2919,train_features_002919.pt,8,1024,0.08564972877502441
train,2920,train_features_002920.pt,8,1024,0.08983159065246582
train,2921,train_features_002921.pt,8,1024,0.08557772636413574
train,2922,train_features_002922.pt,8,1024,0.0895087718963623
train,2923,train_features_002923.pt,8,1024,0.08515191078186035
train,2924,train_features_002924.pt,8,1024,0.12888097763061523
train,2925,train_features_002925.pt,8,1024,0.08520126342773438
train,2926,train_features_002926.pt,8,1024,0.09495806694030762
train,2927,train_features_002927.pt,8,1024,0.08615374565124512
train,2928,train_features_002928.pt,8,1024,0.12127017974853516
train,2929,train_features_002929.pt,8,1024,0.0870821475982666
train,2930,train_features_002930.pt,8,1024,0.08817911148071289
train,2931,train_features_002931.pt,8,1024,0.10927343368530273
train,2932,train_features_002932.pt,8,1024,0.08839583396911621
train,2933,train_features_002933.pt,8,1024,0.08525729179382324
train,2934,train_features_002934.pt,8,1024,0.08875298500061035
train,2935,train_features_002935.pt,8,1024,0.08517813682556152
train,2936,train_features_002936.pt,8,1024,0.08936786651611328
train,2937,train_features_002937.pt,8,1024,0.09571194648742676
train,2938,train_features_002938.pt,8,1024,0.08826065063476562
train,2939,train_features_002939.pt,8,1024,0.08500909805297852
train,2940,train_features_002940.pt,8,1024,0.08825159072875977
train,2941,train_features_002941.pt,8,1024,0.08559870719909668
train,2942,train_features_002942.pt,8,1024,0.1125493049621582
train,2943,train_features_002943.pt,8,1024,0.08519148826599121
train,2944,train_features_002944.pt,8,1024,0.1395711898803711
train,2945,train_features_002945.pt,8,1024,0.08945989608764648
train,2946,train_features_002946.pt,8,1024,0.1353285312652588
train,2947,train_features_002947.pt,8,1024,0.09475159645080566
train,2948,train_features_002948.pt,8,1024,0.09013724327087402
train,2949,train_features_002949.pt,8,1024,0.08495545387268066
train,2950,train_features_002950.pt,8,1024,0.08860182762145996
train,2951,train_features_002951.pt,8,1024,0.13670587539672852
train,2952,train_features_002952.pt,8,1024,0.09953165054321289
train,2953,train_features_002953.pt,8,1024,0.10956478118896484
train,2954,train_features_002954.pt,8,1024,0.08849239349365234
train,2955,train_features_002955.pt,8,1024,0.1351180076599121
train,2956,train_features_002956.pt,8,1024,0.08840370178222656
train,2957,train_features_002957.pt,8,1024,0.13100767135620117
train,2958,train_features_002958.pt,8,1024,0.0902547836303711
train,2959,train_features_002959.pt,8,1024,0.1237185001373291
train,2960,train_features_002960.pt,8,1024,0.0930182933807373
train,2961,train_features_002961.pt,8,1024,0.13135337829589844
train,2962,train_features_002962.pt,8,1024,0.09001779556274414
train,2963,train_features_002963.pt,8,1024,0.09295439720153809
train,2964,train_features_002964.pt,8,1024,0.1151266098022461
train,2965,train_features_002965.pt,8,1024,0.09264397621154785
train,2966,train_features_002966.pt,8,1024,0.09218406677246094
train,2967,train_features_002967.pt,8,1024,0.08652138710021973
train,2968,train_features_002968.pt,8,1024,0.08807635307312012
train,2969,train_features_002969.pt,8,1024,0.08606457710266113
train,2970,train_features_002970.pt,8,1024,0.0882103443145752
train,2971,train_features_002971.pt,8,1024,0.13314270973205566
train,2972,train_features_002972.pt,8,1024,0.08927202224731445
train,2973,train_features_002973.pt,8,1024,0.09214162826538086
train,2974,train_features_002974.pt,8,1024,0.1330876350402832
train,2975,train_features_002975.pt,8,1024,0.0927438735961914
train,2976,train_features_002976.pt,8,1024,0.1146700382232666
train,2977,train_features_002977.pt,8,1024,0.08758831024169922
train,2978,train_features_002978.pt,8,1024,0.0951693058013916
train,2979,train_features_002979.pt,8,1024,0.12654519081115723
train,2980,train_features_002980.pt,8,1024,0.08982610702514648
train,2981,train_features_002981.pt,8,1024,0.08544373512268066
train,2982,train_features_002982.pt,8,1024,0.09011316299438477
train,2983,train_features_002983.pt,8,1024,0.10832643508911133
train,2984,train_features_002984.pt,8,1024,0.13163113594055176
train,2985,train_features_002985.pt,8,1024,0.11701154708862305
train,2986,train_features_002986.pt,8,1024,0.09006476402282715
train,2987,train_features_002987.pt,8,1024,0.12466073036193848
train,2988,train_features_002988.pt,8,1024,0.08998346328735352
train,2989,train_features_002989.pt,8,1024,0.09395885467529297
train,2990,train_features_002990.pt,8,1024,0.0900576114654541
train,2991,train_features_002991.pt,8,1024,0.08776473999023438
train,2992,train_features_002992.pt,8,1024,0.08825516700744629
train,2993,train_features_002993.pt,8,1024,0.0861978530883789
train,2994,train_features_002994.pt,8,1024,0.10636615753173828
train,2995,train_features_002995.pt,8,1024,0.08585262298583984
train,2996,train_features_002996.pt,8,1024,0.08821702003479004
train,2997,train_features_002997.pt,8,1024,0.08634614944458008
train,2998,train_features_002998.pt,8,1024,0.09050202369689941
train,2999,train_features_002999.pt,8,1024,0.1113748550415039
train,3000,train_features_003000.pt,8,1024,0.09371590614318848
train,3001,train_features_003001.pt,8,1024,0.09524250030517578
train,3002,train_features_003002.pt,8,1024,0.14719772338867188
train,3003,train_features_003003.pt,8,1024,0.08601117134094238
train,3004,train_features_003004.pt,8,1024,0.09475994110107422
train,3005,train_features_003005.pt,8,1024,0.09774398803710938
train,3006,train_features_003006.pt,8,1024,0.08886194229125977
train,3007,train_features_003007.pt,8,1024,0.08545947074890137
train,3008,train_features_003008.pt,8,1024,0.08929562568664551
train,3009,train_features_003009.pt,8,1024,0.08572053909301758
train,3010,train_features_003010.pt,8,1024,0.08805322647094727
train,3011,train_features_003011.pt,8,1024,0.08560919761657715
train,3012,train_features_003012.pt,8,1024,0.10047554969787598
train,3013,train_features_003013.pt,8,1024,0.09785580635070801
train,3014,train_features_003014.pt,8,1024,0.08994698524475098
train,3015,train_features_003015.pt,8,1024,0.08540511131286621
train,3016,train_features_003016.pt,8,1024,0.08837008476257324
train,3017,train_features_003017.pt,8,1024,0.12696099281311035
train,3018,train_features_003018.pt,8,1024,0.0882117748260498
train,3019,train_features_003019.pt,8,1024,0.13117504119873047
train,3020,train_features_003020.pt,8,1024,0.11142134666442871
train,3021,train_features_003021.pt,8,1024,0.0863194465637207
train,3022,train_features_003022.pt,8,1024,0.09017038345336914
train,3023,train_features_003023.pt,8,1024,0.08702659606933594
train,3024,train_features_003024.pt,8,1024,0.08786654472351074
train,3025,train_features_003025.pt,8,1024,0.08666300773620605
train,3026,train_features_003026.pt,8,1024,0.0901179313659668
train,3027,train_features_003027.pt,8,1024,0.08528327941894531
train,3028,train_features_003028.pt,8,1024,0.08906793594360352
train,3029,train_features_003029.pt,8,1024,0.0851891040802002
train,3030,train_features_003030.pt,8,1024,0.09668970108032227
train,3031,train_features_003031.pt,8,1024,0.1276998519897461
train,3032,train_features_003032.pt,8,1024,0.0879664421081543
train,3033,train_features_003033.pt,8,1024,0.12608909606933594
train,3034,train_features_003034.pt,8,1024,0.1279127597808838
train,3035,train_features_003035.pt,8,1024,0.09009408950805664
train,3036,train_features_003036.pt,8,1024,0.0881037712097168
train,3037,train_features_003037.pt,8,1024,0.08649778366088867
train,3038,train_features_003038.pt,8,1024,0.08787751197814941
train,3039,train_features_003039.pt,8,1024,0.0854334831237793
train,3040,train_features_003040.pt,8,1024,0.09133076667785645
train,3041,train_features_003041.pt,8,1024,0.15877318382263184
train,3042,train_features_003042.pt,8,1024,0.08869147300720215
train,3043,train_features_003043.pt,8,1024,0.1126852035522461
train,3044,train_features_003044.pt,8,1024,0.08945202827453613
train,3045,train_features_003045.pt,8,1024,0.11502861976623535
train,3046,train_features_003046.pt,8,1024,0.08883857727050781
train,3047,train_features_003047.pt,8,1024,0.08560657501220703
train,3048,train_features_003048.pt,8,1024,0.13514447212219238
train,3049,train_features_003049.pt,8,1024,0.0854339599609375
train,3050,train_features_003050.pt,8,1024,0.12707042694091797
train,3051,train_features_003051.pt,8,1024,0.13078856468200684
train,3052,train_features_003052.pt,8,1024,0.08928871154785156
train,3053,train_features_003053.pt,8,1024,0.0853269100189209
train,3054,train_features_003054.pt,8,1024,0.08809185028076172
train,3055,train_features_003055.pt,8,1024,0.08495950698852539
train,3056,train_features_003056.pt,8,1024,0.08824753761291504
train,3057,train_features_003057.pt,8,1024,0.08501315116882324
train,3058,train_features_003058.pt,8,1024,0.11302471160888672
train,3059,train_features_003059.pt,8,1024,0.12031698226928711
train,3060,train_features_003060.pt,8,1024,0.09529638290405273
train,3061,train_features_003061.pt,8,1024,0.08510875701904297
train,3062,train_features_003062.pt,8,1024,0.08838963508605957
train,3063,train_features_003063.pt,8,1024,0.11005711555480957
train,3064,train_features_003064.pt,8,1024,0.10709166526794434
train,3065,train_features_003065.pt,8,1024,0.08519721031188965
train,3066,train_features_003066.pt,8,1024,0.08818316459655762
train,3067,train_features_003067.pt,8,1024,0.08509087562561035
train,3068,train_features_003068.pt,8,1024,0.08829164505004883
train,3069,train_features_003069.pt,8,1024,0.08939290046691895
train,3070,train_features_003070.pt,8,1024,0.09015774726867676
train,3071,train_features_003071.pt,8,1024,0.09506440162658691
train,3072,train_features_003072.pt,8,1024,0.08912920951843262
train,3073,train_features_003073.pt,8,1024,0.12054562568664551
train,3074,train_features_003074.pt,8,1024,0.08956527709960938
train,3075,train_features_003075.pt,8,1024,0.10279345512390137
train,3076,train_features_003076.pt,8,1024,0.11702966690063477
train,3077,train_features_003077.pt,8,1024,0.08857512474060059
train,3078,train_features_003078.pt,8,1024,0.08858871459960938
train,3079,train_features_003079.pt,8,1024,0.08576750755310059
train,3080,train_features_003080.pt,8,1024,0.08805131912231445
train,3081,train_features_003081.pt,8,1024,0.08529520034790039
train,3082,train_features_003082.pt,8,1024,0.08989524841308594
train,3083,train_features_003083.pt,8,1024,0.12185478210449219
train,3084,train_features_003084.pt,8,1024,0.08995294570922852
train,3085,train_features_003085.pt,8,1024,0.08564543724060059
train,3086,train_features_003086.pt,8,1024,0.08894753456115723
train,3087,train_features_003087.pt,8,1024,0.11230850219726562
train,3088,train_features_003088.pt,8,1024,0.09514689445495605
train,3089,train_features_003089.pt,8,1024,0.08618569374084473
train,3090,train_features_003090.pt,8,1024,0.08856725692749023
train,3091,train_features_003091.pt,8,1024,0.08621978759765625
train,3092,train_features_003092.pt,8,1024,0.09525918960571289
train,3093,train_features_003093.pt,8,1024,0.08876466751098633
train,3094,train_features_003094.pt,8,1024,0.08887195587158203
train,3095,train_features_003095.pt,8,1024,0.13603663444519043
train,3096,train_features_003096.pt,8,1024,0.15479207038879395
train,3097,train_features_003097.pt,8,1024,0.11176300048828125
train,3098,train_features_003098.pt,8,1024,0.1170356273651123
train,3099,train_features_003099.pt,8,1024,0.09204769134521484
train,3100,train_features_003100.pt,8,1024,0.09037566184997559
train,3101,train_features_003101.pt,8,1024,0.11015629768371582
train,3102,train_features_003102.pt,8,1024,0.09131908416748047
train,3103,train_features_003103.pt,8,1024,0.08508920669555664
train,3104,train_features_003104.pt,8,1024,0.08886599540710449
train,3105,train_features_003105.pt,8,1024,0.0858311653137207
train,3106,train_features_003106.pt,8,1024,0.09098029136657715
train,3107,train_features_003107.pt,8,1024,0.08960652351379395
train,3108,train_features_003108.pt,8,1024,0.13185977935791016
train,3109,train_features_003109.pt,8,1024,0.08570361137390137
train,3110,train_features_003110.pt,8,1024,0.09600210189819336
train,3111,train_features_003111.pt,8,1024,0.0937967300415039
train,3112,train_features_003112.pt,8,1024,0.09012413024902344
train,3113,train_features_003113.pt,8,1024,0.09435248374938965
train,3114,train_features_003114.pt,8,1024,0.09080004692077637
train,3115,train_features_003115.pt,8,1024,0.09399580955505371
train,3116,train_features_003116.pt,8,1024,0.09094500541687012
train,3117,train_features_003117.pt,8,1024,0.12534117698669434
train,3118,train_features_003118.pt,8,1024,0.14469552040100098
train,3119,train_features_003119.pt,8,1024,0.08593249320983887
train,3120,train_features_003120.pt,8,1024,0.09033679962158203
train,3121,train_features_003121.pt,8,1024,0.09381508827209473
train,3122,train_features_003122.pt,8,1024,0.13391757011413574
train,3123,train_features_003123.pt,8,1024,0.13112521171569824
train,3124,train_features_003124.pt,8,1024,0.09068512916564941
train,3125,train_features_003125.pt,8,1024,0.09328627586364746
train,3126,train_features_003126.pt,8,1024,0.0906062126159668
train,3127,train_features_003127.pt,8,1024,0.14538240432739258
train,3128,train_features_003128.pt,8,1024,0.09620523452758789
train,3129,train_features_003129.pt,8,1024,0.12592053413391113
train,3130,train_features_003130.pt,8,1024,0.09054064750671387
train,3131,train_features_003131.pt,8,1024,0.09339118003845215
train,3132,train_features_003132.pt,8,1024,0.09954237937927246
train,3133,train_features_003133.pt,8,1024,0.09552526473999023
train,3134,train_features_003134.pt,8,1024,0.14738106727600098
train,3135,train_features_003135.pt,8,1024,0.09265732765197754
train,3136,train_features_003136.pt,8,1024,0.09075427055358887
train,3137,train_features_003137.pt,8,1024,0.11380791664123535
train,3138,train_features_003138.pt,8,1024,0.12152862548828125
train,3139,train_features_003139.pt,8,1024,0.12342023849487305
train,3140,train_features_003140.pt,8,1024,0.14849376678466797
train,3141,train_features_003141.pt,8,1024,0.09421992301940918
train,3142,train_features_003142.pt,8,1024,0.08981442451477051
train,3143,train_features_003143.pt,8,1024,0.1597602367401123
train,3144,train_features_003144.pt,8,1024,0.09010887145996094
train,3145,train_features_003145.pt,8,1024,0.128251314163208
train,3146,train_features_003146.pt,8,1024,0.0903010368347168
train,3147,train_features_003147.pt,8,1024,0.09366536140441895
train,3148,train_features_003148.pt,8,1024,0.09077095985412598
train,3149,train_features_003149.pt,8,1024,0.13158893585205078
train,3150,train_features_003150.pt,8,1024,0.09200048446655273
train,3151,train_features_003151.pt,8,1024,0.13309764862060547
train,3152,train_features_003152.pt,8,1024,0.09252738952636719
train,3153,train_features_003153.pt,8,1024,0.09430480003356934
train,3154,train_features_003154.pt,8,1024,0.12506341934204102
train,3155,train_features_003155.pt,8,1024,0.08593964576721191
train,3156,train_features_003156.pt,8,1024,0.08886146545410156
train,3157,train_features_003157.pt,8,1024,0.09397292137145996
train,3158,train_features_003158.pt,8,1024,0.14890027046203613
train,3159,train_features_003159.pt,8,1024,0.08552765846252441
train,3160,train_features_003160.pt,8,1024,0.09353017807006836
train,3161,train_features_003161.pt,8,1024,0.11046600341796875
train,3162,train_features_003162.pt,8,1024,0.0907440185546875
train,3163,train_features_003163.pt,8,1024,0.08654022216796875
train,3164,train_features_003164.pt,8,1024,0.11753439903259277
train,3165,train_features_003165.pt,8,1024,0.1258382797241211
train,3166,train_features_003166.pt,8,1024,0.09031033515930176
train,3167,train_features_003167.pt,8,1024,0.09351015090942383
train,3168,train_features_003168.pt,8,1024,0.09120559692382812
train,3169,train_features_003169.pt,8,1024,0.0946500301361084
train,3170,train_features_003170.pt,8,1024,0.09060239791870117
train,3171,train_features_003171.pt,8,1024,0.10091805458068848
train,3172,train_features_003172.pt,8,1024,0.10715627670288086
train,3173,train_features_003173.pt,8,1024,0.08554339408874512
train,3174,train_features_003174.pt,8,1024,0.10850358009338379
train,3175,train_features_003175.pt,8,1024,0.12362504005432129
train,3176,train_features_003176.pt,8,1024,0.0906839370727539
train,3177,train_features_003177.pt,8,1024,0.11891579627990723
train,3178,train_features_003178.pt,8,1024,0.09065461158752441
train,3179,train_features_003179.pt,8,1024,0.0939185619354248
